name,price,image,link,discount,rating,reviews,price_category,value_score,phone_model,ram,storage,camera,battery,color,specification
"Xiaomi Redmi 9A Smartphone 6.53 Inch HD,6GB RAM+128GB ROM Mobile Phone,5000mAh battery + Mtk Helio G25 Octa Core Processor, Dual Sim-Black",108990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/35/3889814/1.jpg?6674,https://www.jumia.com.ng/renewed-xiaomi-redmi-9a-smartphone-6.53-inch-hd6gb-ram128gb-rom-mobile-phone5000mah-battery-mtk-helio-g25-octa-core-processor-dual-sim-black-418988353.html,44.0,0.0,0,Medium,0.0,XIAOMI Redmi 9A,6GB,128GB,Not Specified,5000mAh,Black,Smartphone 6.53 Inch HD RAM ROM Mobile Phone battery Mtk Helio G25 Octa Core Processor Dual Sim
XIAOMI REDMI A5 -  6.88   3GB RAM/64GB ROM  -- Sandy gold,109706,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/2423804/1.jpg?8091,https://www.jumia.com.ng/xiaomi-redmi-a5-6.88-3gb-ram64gb-rom-sandy-gold-408324277.html,1.0,4.4,83,Medium,0.003369,xiaomi redmi a5,3GB,64GB,Not Specified,non,Gold,XIAOMI 6.88 RAM ROM Sandy gold
Unknown Product,109706,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/77/2423804/1.jpg?8091,https://www.jumia.com.ng/xiaomi-redmi-a5-6.88-3gb-ram64gb-rom-sandy-gold-408324277.html,0.0,0.0,0,Medium,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
XIAOMI REDMI A5 -  6.88   3GB RAM/64GB ROM  -- BLACK,109706,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/76/9732804/1.jpg?1640,https://www.jumia.com.ng/xiaomi-redmi-a5-6.88-3gb-ram64gb-rom-black-408237967.html,1.0,4.0,1095,Medium,0.039961,xiaomi redmi a5,3GB,64GB,Not Specified,non,Black,XIAOMI 6.88 RAM ROM
IPhone 6 Plus 99.9%NEW 1GB RAM+64GB ROM 2915mAh  5.5in Screen  HD Camera 8MP Touch ID Smartphone-Grey,109987,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/09/9623714/1.jpg?7245,https://www.jumia.com.ng/renewed-iphone-6-plus-99.9new-1gb-ram64gb-rom-2915mah-5.5in-screen-hd-camera-8mp-touch-id-smartphone-grey-417326990.html,52.0,0.0,0,Medium,0.0,iPhone 6 Plus,1GB,64GB,Not Specified,2915mAh,Grey,99.9%NEW RAM ROM 5.5in Screen HD Camera 8MP Touch ID Smartphone
IPhone 6 Plus 1GB RAM+64GB ROM 2915mAh  5.5in Screen  HD Camera 8MP Touch ID - Reconditionné - 99.99%New- Gold,109987,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/5081814/1.jpg?7418,https://www.jumia.com.ng/renewed-iphone-6-plus-1gb-ram64gb-rom-2915mah-5.5in-screen-hd-camera-8mp-touch-id-reconditionne-99.99new-gold-418180524.html,52.0,3.0,4,Medium,0.000136,iphone 6 plus,1GB,64GB,Not Specified,2915mAh,Gold,RAM ROM 5.5in Screen HD Camera 8MP Touch ID Reconditionné 99.99%New
"Poco C71-6.88"",128GB/4GB,4G,Dual SIM,Fingerprint,5200mAh-Black",112199,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/9817514/1.jpg?4091,https://www.jumia.com.ng/poco-c71-6.88128gb4gb4gdual-simfingerprint5200mah-black-415718940.html,1.0,4.8,5,Medium,0.000257,poco c85,4GB,128GB,Not Specified,5200mAh,Black,"6.88"" 128GB 4GB 4G Dual SIM Fingerprint"
"Poco C71  6.88"" 4GB RAM / 128GB ROM Android 15 - Blue",118421,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/6880714/1.jpg?9625,https://www.jumia.com.ng/poco-c71-6.88-4gb-ram-128gb-rom-android-15-blue-417088656.html,6.0,4.2,229,Medium,0.008157,poco c71,4GB,128GB,Not Specified,non,Blue,"6.88"" RAM ROM Android 15"
Unknown Product,118421,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/6880714/1.jpg?9625,https://www.jumia.com.ng/poco-c71-6.88-4gb-ram-128gb-rom-android-15-blue-417088656.html,0.0,0.0,0,Medium,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
"Infinix Smart 10 6.7"" 3GB RAM/64GB ROM Android 14-Black",118429,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/59/8235814/1.jpg?4075,https://www.jumia.com.ng/infinix-smart-10-6.7-3gb-ram64gb-rom-android-14-black-418532895.html,7.0,4.1,112,Medium,0.003912,infinix smart 10,3GB,64GB,Not Specified,non,Black,"6.7"" RAM ROM Android 14"
"itel A80 6.7"", 128GB + 3GB RAM, 5000mAh -WAVE BLUE",119000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/7383914/1.jpg?8410,https://www.jumia.com.ng/itel-a80-6.7-128gb-3gb-ram-5000mah-wave-blue-419383793.html,8.0,0.0,0,Medium,0.0,itel a80,3GB,128GB,Not Specified,5000mAh,Blue,"6.7"" 128GB RAM WAVE"
"Samsung Galaxy A06 6.7"" 4GB RAM/64GB ROM Android 14 - Black",119151,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/3416104/1.jpg?8232,https://www.jumia.com.ng/samsung-galaxy-a06-6.7-4gb-ram64gb-rom-android-14-black-401614385.html,7.0,4.2,322,Medium,0.011386,samsung galaxy a06,4GB,64GB,Not Specified,non,Black,"6.7"" RAM 6 ROM Android 14"
"itel City 100  7.65mm"" Slim Design 5200mah Android 128/4+8gb",119310,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/0342904/1.jpg?1678,https://www.jumia.com.ng/itel-city-100-7.65mm-slim-design-5200mah-android-12848gb-409243093.html,12.0,4.0,422,Medium,0.014182,itel city 100,8GB + 4GB,NOT SPECIFIED,Not Specified,5200mAh,Unknown,"7.65mm"" Slim Design Android 128 4 8gb"
"Tecno POP10 6.67"" 3GB RAM / 64GB ROM Android 14 - Black",119590,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/0130914/1.jpg?6981,https://www.jumia.com.ng/tecno-pop10-6.67-3gb-ram-64gb-rom-android-14-black-419031061.html,7.0,4.4,54,Medium,0.002024,tecno pop10,3GB,64GB,Not Specified,non,Black,"6.67"" RAM ROM Android 14"
Unknown Product,119999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/7224483/1.jpg?9653,https://www.jumia.com.ng/samsung-galaxy-a06-6.7-4gb-ram-64gb-rom-android-14-black-384422730.html,0.0,0.0,0,Medium,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
"Samsung Galaxy A06 6.7"" 4GB RAM / 64GB ROM Android 14 - Black",119999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/7224483/1.jpg?9653,https://www.jumia.com.ng/samsung-galaxy-a06-6.7-4gb-ram-64gb-rom-android-14-black-384422730.html,7.0,4.0,992,Medium,0.0331,samsung galaxy a06,4GB,64GB,Not Specified,non,Black,"6.7"" RAM 6 ROM Android 14"
Philips Essence 20 6.56 HD Punch Hole 128GB ROM / Up To 8G ( 4 + 4 GB) Extended RAM  Android 13 -  Moonlight Black,120000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/95/9191814/1.jpg?4769,https://www.jumia.com.ng/philips-essence-20-6.56-hd-punch-hole-128gb-rom-up-to-8g-4-4-gb-extended-ram-android-13-moonlight-black-418191959.html,14.0,4.2,63,Medium,0.00224,philips essence 20,NOT SPECIFIED,128GB,Not Specified,non,Black,6.56 HD Punch Hole ROM Up To 8G ( 4 4 GB) Extended RAM Android 13 Moonlight
"XIAOMI Redmi A3 Pro 6.88"" 4GB RAM / 128GB ROM Android 14 - Midnight Black",124926,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/56/3640083/1.jpg?5351,https://www.jumia.com.ng/xiaomi-redmi-a3-pro-6.88-4gb-ram-128gb-rom-android-14-midnight-black-380046365.html,5.0,4.0,441,Medium,0.014152,xiaomi redmi a3 pro,4GB,128GB,Not Specified,non,Midnight Black,"XIAOMI Pro 6.88"" RAM ROM Android 14 Midnight"
Samsung Galaxy A06 4GB RAM + 64GB ROM LIGHT BLUE,125990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/01/0297083/1.jpg?3368,https://www.jumia.com.ng/samsung-galaxy-a06-4gb-ram-64gb-rom-light-blue-380792010.html,24.0,4.0,53,Medium,0.001714,samsung galaxy a06,4GB,64GB,Not Specified,non,Blue,RAM 6 ROM LIGHT
Samsung Galaxy A06 4GB RAM + 64GB ROM BLACK,125990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/1697083/1.jpg?4064,https://www.jumia.com.ng/samsung-galaxy-a06-4gb-ram-64gb-rom-black-380796138.html,24.0,3.9,78,Medium,0.002445,samsung galaxy a06,4GB,64GB,Not Specified,non,Black,RAM 6 ROM
Samsung Galaxy A06 4GB RAM + 64GB ROM GOLD,125990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/1308083/1.jpg?4907,https://www.jumia.com.ng/samsung-galaxy-a06-4gb-ram-64gb-rom-gold-380803175.html,24.0,4.1,8,Medium,0.000293,samsung galaxy a06,4GB,64GB,Not Specified,non,Gold,RAM 6 ROM
"FreeYond FreeYond M6,8GB+256GB,4G 6.78"" Smartphone 5000mAh,Black",126420,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/1924072/1.jpg?7763,https://www.jumia.com.ng/freeyond-freeyond-m68gb256gb4g-6.78-smartphone-5000mahblack-270429119.html,32.0,4.3,30,Medium,0.001054,freeyond m6,8GB,256GB,Not Specified,5000mAh,Black,"FreeYond 4G 6.78"" Smartphone"
"FreeYond FreeYond M6,8GB+256GB,4G 6.78"" Smartphone 5000mAh,Blue",126420,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/60/7155072/1.jpg?2732,https://www.jumia.com.ng/freeyond-freeyond-m68gb256gb4g-6.78-smartphone-5000mahblue-270551706.html,38.0,4.0,43,Medium,0.001392,freeyond m6,8GB,256GB,Not Specified,5000mAh,Blue,"FreeYond 4G 6.78"" Smartphone"
Unknown Product,126420,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/5806172/1.jpg?5056,https://www.jumia.com.ng/freeyond-freeyond-m68gb256gb4g-6.78-smartphone-5000mahgreen-271608516.html,0.0,0.0,0,Medium,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
"FreeYond FreeYond M6,8GB+256GB,4G 6.78"" Smartphone 5000mAh,Green",126420,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/5806172/1.jpg?5056,https://www.jumia.com.ng/freeyond-freeyond-m68gb256gb4g-6.78-smartphone-5000mahgreen-271608516.html,32.0,3.8,18,Medium,0.000571,freeyond m6,8GB,256GB,Not Specified,5000mAh,Green,"FreeYond 4G 6.78"" Smartphone"
UMIDIGI Note 100A 4GB RAM/256GB ROM Android 14 -White,127500,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/4770104/1.jpg?7044,https://www.jumia.com.ng/umidigi-note-100a-4gb-ram256gb-rom-android-14-white-401077463.html,46.0,3.8,9,Medium,0.000298,umidigi note 100a,4GB,256GB,Not Specified,non,White,RAM ROM Android 14
UMIDIGI Note 100A 4GB RAM/256GB ROM Android 14 -Black,127500,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/4770104/1.jpg?7044,https://www.jumia.com.ng/umidigi-note-100a-4gb-ram256gb-rom-android-14-black-401077462.html,46.0,3.9,29,Medium,0.000918,umidigi note 100a,4GB,256GB,Not Specified,non,Black,RAM ROM Android 14
"AGM Note N1 6.52""  8GB Base RAM/8GB Extended RAM/128GB ROM Android 13 - Grey",127625,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/4591532/1.jpg?3439,https://www.jumia.com.ng/agm-note-n1-6.52-8gb-base-ram8gb-extended-ram128gb-rom-android-13-grey-235195482.html,19.0,4.1,504,Medium,0.016223,agm note n1,8GB,128GB,Not Specified,non,Grey,"AGM 6.52"" 8GB Base RAM 8GB Extended RAM ROM Android 13"
XIAOMI REDMI A5 -  6.88   4GB RAM/128GB ROM  -- BLACK,128468,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/17/9732804/1.jpg?6741,https://www.jumia.com.ng/xiaomi-redmi-a5-6.88-4gb-ram128gb-rom-black-408237971.html,2.0,4.0,2254,Medium,0.070212,xiaomi redmi a5,4GB,128GB,Not Specified,non,Black,XIAOMI 6.88 RAM ROM
Samsung Galaxy A06 4GB RAM + 64GB ROM LIGHT BLUE (Plus Free Adapter),128990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/8404404/1.jpg?6254,https://www.jumia.com.ng/samsung-galaxy-a06-4gb-ram-64gb-rom-light-blue-plus-free-adapter-404404875.html,28.0,4.6,14,Medium,0.000535,samsung galaxy a06,4GB,64GB,Not Specified,non,Blue,RAM 6 ROM LIGHT (Plus Free Adapter)
Samsung Galaxy A06 4GB RAM + 64GB ROM GOLD (Plus Free Adapter),128990,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/3323404/1.jpg?5597,https://www.jumia.com.ng/samsung-galaxy-a06-4gb-ram-64gb-rom-gold-plus-free-adapter-404323373.html,22.0,5.0,2,Medium,0.000116,samsung galaxy a06,4GB,64GB,Not Specified,non,Gold,RAM 6 ROM (Plus Free Adapter)
"V.POLO S25ultra 4G -6.8inch,6GB RAM/128GB ROM,android15.0, 5800mAh-Blue",129360,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/8463914/1.jpg?5280,https://www.jumia.com.ng/v.polo-s25ultra-4g-6.8inch6gb-ram128gb-romandroid15.0-5800mah-blue-419364837.html,44.0,0.0,0,Medium,0.0,v.polo s25ultra,6GB,128GB,Not Specified,5800mAh,Blue,V. 4G 6.8inch RAM ROM android15.0
"Infinix Smart 10 Hd  Memory: 64GB+2GB+2GB Battery 5000 Camera:  8MP With   Rear 13MP Dual Flash Light Operating System: Android 14(Go Edition) Network: 4G/3G/2G Display: 6.6""  Sensor: G-sensor/L-sensor/Proximity/ Fingerprint",130000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/68/0739614/1.jpg?1472,https://www.jumia.com.ng/infinix-smart-10-hd-memory-64gb2gb2gb-battery-5000-camera-8mp-with-rear-13mp-dual-flash-light-operating-system-android-14go-edition-network-4g3g2g-display-6.6-sensor-g-sensorl-sensorproximity-fingerprint-416937086.html,7.0,4.5,4,Medium,0.000173,infinix smart 10,2GB,64GB,Not Specified,non,Unknown,"Hd Memory: 64GB 2GB 2GB Battery 5000 Camera: 8MP With Rear 13MP Dual Flash Light Operating System: Android 14(Go Edition) Network: 4G 3G 2G Display: 6.6"" Sensor: G sensor L sensor Proximity Fingerprint"
Infinix Smart 10 HD 6.6 Inches Screen Display 13MP rear camera  5000mh battery capacity  4G network  64GBROM  +2GBRAM (up to 4GB extended) Side fingerprints.,130000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/5476514/1.jpg?8016,https://www.jumia.com.ng/infinix-smart-10-hd-6.6-inches-screen-display-13mp-rear-camera-5000mh-battery-capacity-4g-network-64gbrom-2gbram-up-to-4gb-extended-side-fingerprints.-415674550.html,0.0,4.5,4,Medium,0.000173,infinix smart 10,2GB,64GB,Not Specified,non,Unknown,HD 6.6 Inches Screen Display 13MP rear camera 5000mh battery capacity 4G network ROM RAM (up to 4GB extended) Side fingerprints.
Tecno Pop10c  6.6 Hole Inches Screen Display  13MP Rear Camera And 8MP Front Camera  5000mah Battery Capacity With Type C 64GB ROM 4GB RAM (2+2 Extended) Side Fingerprint.,130000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/28/6766514/1.jpg?0826,https://www.jumia.com.ng/tecno-pop10c-6.6-hole-inches-screen-display-13mp-rear-camera-and-8mp-front-camera-5000mah-battery-capacity-with-type-c-64gb-rom-4gb-ram-22-extended-side-fingerprint.-415667682.html,0.0,4.3,3,Medium,0.000132,tecno pop 10c,4GB,64GB,Not Specified,5000mAh,Unknown,6.6 Hole Inches Screen Display 13MP Rear Camera And 8MP Front Camera Battery Capacity With Type C 6 ROM RAM (2 2 Extended) Side Fingerprint.
Tecno Pop10 C 6.6 Hole Inches Screen Display  13MP Rear Camera And 8MP Front Camera  5000 Battery Capacity With Type C 64GB ROM 4GB RAM (2+2 Extended) Side Fingerprint.,130000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/4739614/1.jpg?4566,https://www.jumia.com.ng/tecno-pop10-c-6.6-hole-inches-screen-display-13mp-rear-camera-and-8mp-front-camera-5000-battery-capacity-with-type-c-64gb-rom-4gb-ram-22-extended-side-fingerprint.-416937439.html,13.0,3.9,18,Medium,0.00057,Tecno Pop 10C,4GB,64GB,Not Specified,non,Unknown,C 6.6 Hole Inches Screen Display 13MP Rear Camera And 8MP Front Camera 5000 Battery Capacity With Type C 6 ROM RAM (2 2 Extended) Side Fingerprint.
"Infinix Smart 10HD  Memory: 64GB+2GB+2GB Battery: 5000mAh Camera: Front 8MP With  Flashlight + Rear 13MP Dual Flash Light Operating System: Android 14(Go Edition) Network: 4G/3G/2G Display: 6.6""  Sensor: G-sensor/L-sensor/Proximity/ Fingerprint",130000,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/62/0001714/1.jpg?0530,https://www.jumia.com.ng/infinix-smart-10hd-memory-64gb2gb2gb-battery-5000mah-camera-front-8mp-with-flashlight-rear-13mp-dual-flash-light-operating-system-android-14go-edition-network-4g3g2g-display-6.6-sensor-g-sensorl-sensorproximity-fingerprint-417100026.html,0.0,4.6,7,Medium,0.000283,infinix smart 10hd memory:,2GB,64GB,Not Specified,5000mAh,Unknown,"Memory: 64GB 2GB 2GB Battery: Camera: Front 8MP With Flashlight Rear 13MP Dual Flash Light Operating System: Android 14(Go Edition) Network: 4G 3G 2G Display: 6.6"" Sensor: G sensor L sensor Proximity Fingerprint"
"V.POLO S25ultra 4G -6.8inch,6GB RAM/128GB ROM,android15.0, 5800mAh-Gold",130830,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/8541914/1.jpg?5386,https://www.jumia.com.ng/v.polo-s25ultra-4g-6.8inch6gb-ram128gb-romandroid15.0-5800mah-gold-419145800.html,48.0,2.5,2,Medium,5.7e-05,v.polo s25ultra,6GB,128GB,Not Specified,5800mAh,Gold,V. 4G 6.8inch RAM ROM android15.0
"V.POLO  S25ultra 4G -6.8inch,6GB RAM/128GB ROM,android15.0, 5800mAh,white",130830,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/3741914/1.jpg?5470,https://www.jumia.com.ng/v.polo-s25ultra-4g-6.8inch6gb-ram128gb-romandroid15.0-5800mahwhite-419147346.html,48.0,0.0,0,Medium,0.0,v.polo s25ultra,6GB,128GB,Not Specified,5800mAh,White,V. 4G 6.8inch RAM ROM android15.0
"Infinix Smart 10 HD, 6.6"", 64gb/2gb+2gb RAM, 8MP+ 13MP, 5000mAh- Black",130999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/8609514/1.jpg?5212,https://www.jumia.com.ng/infinix-smart-10-hd-6.6-64gb2gb2gb-ram-8mp-13mp-5000mah-black-415906842.html,3.0,3.8,11,Medium,0.000348,infinix smart 10,2GB,64GB,Not Specified,5000mAh,Black,"HD 6.6"" 64gb RAM 8MP 13MP"
"OPPO A73 Smartphone 5G 6.5"" FHD + LCD Display, 3 Cameras 16 MP, 8GB RAM +128GB ROM  4040 mAh Battery, Dual Sim, Side Fingerprint ,Purple",131723,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/4139814/1.jpg?2328,https://www.jumia.com.ng/renewed-oppo-a73-smartphone-5g-6.5-fhd-lcd-display-3-cameras-16-mp-8gb-ram-128gb-rom-4040-mah-battery-dual-sim-side-fingerprint-purple-418931440.html,54.0,1.0,2,Medium,2.3e-05,oppo a73,8GB,128GB,Not Specified,4040mAh,Purple,"Smartphone 5G 6.5"" FHD LCD Display 3 Cameras 16 MP RAM 12 ROM 4040 mAh Battery Dual Sim Side Fingerprint"
"OPPO A73 Smartphone 5G 6.5"" FHD + LCD Display, 3 Cameras 16 MP, 8GB RAM +128GB ROM  4040 mAh Battery, Dual Sim, Side Fingerprint ,Black",131723,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/43/4139814/1.jpg?1413,https://www.jumia.com.ng/renewed-oppo-a73-smartphone-5g-6.5-fhd-lcd-display-3-cameras-16-mp-8gb-ram-128gb-rom-4040-mah-battery-dual-sim-side-fingerprint-black-418931434.html,56.0,2.3,4,Medium,8.7e-05,oppo a73,8GB,128GB,Not Specified,4040mAh,Black,"Smartphone 5G 6.5"" FHD LCD Display 3 Cameras 16 MP RAM 12 ROM 4040 mAh Battery Dual Sim Side Fingerprint"
"Samsung Galaxy A05 6.7"" 4GB RAM/64GB ROM Android 13 - Black",134999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/5066113/1.jpg?4123,https://www.jumia.com.ng/samsung-galaxy-a05-6.7-4gb-ram64gb-rom-android-13-black-311660575.html,18.0,5.0,3,Medium,0.000148,samsung galaxy a05,4GB,64GB,Not Specified,non,Black,"6.7"" RAM 6 ROM Android 13"
Unknown Product,135280,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/9741914/1.jpg?5916,https://www.jumia.com.ng/v.polo-s25ultra-4g-6.8inch6gb-ram128gb-romandroid15.0-5800mah-black-419147938.html,0.0,0.0,0,Medium,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
"V.POLO S25ultra 4G -6.8inch,6GB RAM/128GB ROM,android15.0, 5800mAh-Black",135280,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/9741914/1.jpg?5916,https://www.jumia.com.ng/v.polo-s25ultra-4g-6.8inch6gb-ram128gb-romandroid15.0-5800mah-black-419147938.html,50.0,5.0,1,Medium,7.4e-05,v.polo s25ultra,6GB,128GB,Not Specified,5800mAh,Black,V. 4G 6.8inch RAM ROM android15.0
Tecno Pop 10 Smart Phone With 128GB ROM & 3GB RAM,135999,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/8872814/1.jpg?5562,https://www.jumia.com.ng/tecno-pop-10-smart-phone-with-128gb-rom-3gb-ram-418278862.html,32.0,3.7,30,Medium,0.000843,tecno pop 10,3GB,128GB,Not Specified,non,Unknown,Smart Phone With ROM & RAM
"OUKITEL C65 Smartphones 6.7“HD, 5150mAh, 50MP Camera, 128GB/16GB RAM 1TB Expansion,Android 15 Phones, 3 SIM Slots Cell Phone, 95dB Loudly Speaker,Reverse Charging/Fingerprint/Face ID/BT5.0/GPS/3.5 mm Jack with case- Purple",136710,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/24/8101914/1.jpg?4956,https://www.jumia.com.ng/oukitel-c65-smartphones-6.7hd-5150mah-50mp-camera-128gb16gb-ram-1tb-expansionandroid-15-phones-3-sim-slots-cell-phone-95db-loudly-speakerreverse-chargingfingerprintface-idbt5.0gps3.5-mm-jack-with-case-purple-419101842.html,42.0,5.0,1,Medium,7.3e-05,oukitel c65,28GB,16GB,Not Specified,5150mAh,Purple,Smartphones 6.7“HD 50MP Camera 1 RAM 1TB Expansion Android 15 Phones 3 SIM Slots Cell Phone 95dB Loudly Speaker Reverse Charging Fingerprint Face ID BT5.0 GPS 3.5 mm Jack with case
"OUKITEL C65 Smartphones 6.7“HD, 5150mAh, 50MP Camera,16GB RAM/128GB ROM 1TB Expansion,3 SIM Slots Mobile Phones ,Android 15 Phone, 95dB Loudly Speaker, Reverse Charging, Fingerprint/Face ID/3.5 mm Jack/Sound Amplifier- Dark Blue",136710,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/58/3101914/1.jpg?8653,https://www.jumia.com.ng/oukitel-c65-smartphones-6.7hd-5150mah-50mp-camera16gb-ram128gb-rom-1tb-expansion3-sim-slots-mobile-phones-android-15-phone-95db-loudly-speaker-reverse-charging-fingerprintface-id3.5-mm-jacksound-amplifier-dark-blue-419101385.html,42.0,4.0,1,Medium,5.9e-05,oukitel c65,16GB,128GB,Not Specified,5150mAh,Blue,Smartphones 6.7“HD 50MP Camera RAM ROM 1TB Expansion 3 SIM Slots Mobile Phones Android 15 Phone 95dB Loudly Speaker Reverse Charging Fingerprint Face ID 3.5 mm Jack Sound Amplifier Dark
Unknown Product,136710,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/54/0304914/1.jpg?1906,https://www.jumia.com.ng/oukitel-c65-smartphones-6.7hd-5150mah-50mp-camera16gb-ram128gb-romandroid-15-phone3-sim-slots-mobile-phones-fingerprint3.5-mm-jacksound-amplifier-gold-419403045.html,0.0,0.0,0,Medium,0.0,unknown product,NOT SPECIFIED,NOT SPECIFIED,Not Specified,non,Unknown,Unknown Product
Landvo  i17 Pro Max 7.3 Inch Android 15 Smartphone 4+64GB 4G Network  All-in-One Phone Dual SIM Standby,137362,https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/5971914/1.jpg?6142,https://www.jumia.com.ng/landvo-i17-pro-max-7.3-inch-android-15-smartphone-464gb-4g-network-all-in-one-phone-dual-sim-standby-419179539.html,0.0,0.0,0,Medium,0.0,landvo i17 pro max,64GB + 4GB,NOT SPECIFIED,Not Specified,non,Unknown,Pro Max 7.3 Inch Android 15 Smartphone 4 64GB 4G Network All in One Phone Dual SIM Standby
